ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Customer_Tenure_Days,Total_Spend,Total_Purchases,Children,Age_Band,Income_Band,High_Income,Young_Customer,Campaign_Responder,High_Web_Engagement,Family_Customer,High_Spender,High_Value_Customer,Underserved_Customer
8583960,1969,2n Cycle,Married,104812.7,0,0,2013-03-11,17,1396,61,69,259,121,0,2,6,2,5,4,0,0,0,1,0,1,0,Australia,45,475,1906,15,0,30-45,Very High,1,0,1,0,0,1,1,0
6869518,1961,Master,Single,81538.1,0,0,2014-03-28,53,171,0,39,5,2,16,3,2,0,10,0,0,0,0,0,0,1,0,Spain,53,93,233,15,0,46-60,High,1,0,1,0,0,0,1,0
2690209,1957,Master,Divorced,94205.9,0,0,2014-02-15,13,0,22,390,259,5,14,3,9,4,4,6,0,0,1,1,0,1,0,Germany,57,134,690,20,0,46-60,Very High,1,0,1,1,0,0,1,0
10073137,1981,Graduation,Together,105152.0,0,0,2014-04-23,99,1015,7,212,80,55,264,1,2,6,1,7,0,0,0,0,0,1,0,USA,33,67,1633,10,0,30-45,Very High,1,0,1,1,0,1,1,0
9462865,1996,Graduation,Widow,114456.2,0,0,2014-06-29,14,0,2,1185,167,215,26,3,7,3,11,0,0,0,0,1,0,0,0,Spain,18,0,1595,24,0,Under 30,Very High,1,1,0,0,0,1,1,0
4941208,1956,Master,Divorced,99131.7,0,0,2013-02-25,42,1443,64,1073,164,41,90,4,11,1,9,2,0,0,0,0,0,0,0,Spain,58,489,2875,25,0,46-60,Very High,1,0,0,0,0,1,1,0
708362,1962,Master,Married,106379.7,0,0,2013-12-04,49,1493,3,806,38,36,71,3,6,2,7,8,0,0,0,0,0,1,0,USA,52,207,2447,18,0,46-60,Very High,1,0,1,1,0,1,1,0
8268725,1994,Master,Married,99328.2,2,1,2013-12-18,55,147,49,417,30,30,89,1,3,3,8,3,0,1,0,0,0,1,1,Australia,20,193,762,15,3,Under 30,Very High,1,1,1,0,1,0,1,0
8383216,1980,Master,Together,81068.5,2,0,2012-10-22,88,743,27,1140,58,16,0,3,4,3,6,7,0,0,0,1,0,1,0,Australia,34,615,1984,16,2,30-45,High,1,0,1,1,1,1,1,0
12491395,1963,PhD,Together,76970.8,1,0,2012-09-29,60,50,20,35,9,0,102,3,3,4,4,4,0,0,0,0,0,1,0,Australia,51,638,216,14,1,46-60,High,1,0,1,0,1,0,1,0
11475098,1969,PhD,Married,100370.8,0,0,2013-04-10,99,552,0,1120,31,16,33,2,6,2,3,4,1,0,0,0,0,0,0,Saudi Arabia,45,445,1752,13,0,30-45,Very High,1,0,0,0,0,1,1,0
11629788,1974,Graduation,Married,104065.6,0,0,2013-06-25,84,352,199,74,259,73,48,1,6,6,10,0,0,0,0,0,0,1,0,Spain,40,369,1005,23,0,30-45,Very High,1,0,1,0,0,0,1,0
3604289,1943,Graduation,Together,106661.0,0,1,2014-06-29,45,1179,14,739,161,25,7,3,2,2,7,7,0,0,0,1,0,1,0,Germany,71,0,2125,14,1,60+,Very High,1,0,1,1,1,1,1,0
8655105,1969,Master,Single,85656.4,0,1,2014-06-29,11,1493,0,54,112,15,67,1,3,6,13,2,0,0,0,1,0,0,0,Spain,45,0,1741,23,1,30-45,High,1,0,0,0,1,1,1,0
11216877,1953,PhD,Together,106311.0,0,0,2013-11-27,29,1493,0,219,259,0,42,1,14,9,7,1,0,0,0,0,0,0,0,Canada,61,214,2013,31,0,60+,Very High,1,0,0,0,0,1,1,0
9245901,1962,Graduation,Widow,76080.0,1,1,2014-05-25,66,181,1,1229,100,4,50,3,3,4,5,4,1,0,0,0,0,0,0,Canada,52,35,1565,15,2,46-60,High,1,0,0,0,1,1,1,0
11276868,1972,Graduation,Married,81568.2,0,0,2013-12-20,99,679,8,49,130,225,33,1,4,2,5,0,0,0,0,0,0,1,0,Australia,42,191,1124,12,0,30-45,High,1,0,1,0,0,0,1,0
11270351,1963,Graduation,Single,105848.5,0,0,2013-06-12,27,635,36,1275,100,126,215,1,14,2,10,0,0,0,0,0,0,1,0,Spain,51,382,2387,27,0,46-60,Very High,1,0,1,0,0,1,1,0
16066064,1980,Master,Together,66708.7,0,1,2014-01-07,10,1439,0,502,26,71,35,3,4,4,5,0,0,0,0,0,0,0,0,Spain,34,173,2073,16,1,30-45,High,0,0,0,0,1,1,1,0
10057976,1969,PhD,Together,76491.4,0,0,2013-07-04,90,0,13,125,16,88,12,1,4,1,10,6,0,1,0,0,0,1,0,Australia,45,360,254,16,0,30-45,High,1,0,1,1,0,0,1,0
13929568,1951,Graduation,YOLO,98933.2,0,0,2012-12-18,33,472,17,1238,44,98,21,4,5,5,1,1,0,0,1,1,0,1,0,Germany,63,558,1890,15,0,60+,Very High,1,0,1,0,0,1,1,0
13871325,1978,Graduation,Together,99713.6,0,0,2012-11-03,21,1493,81,202,259,32,68,3,4,3,5,4,0,1,0,0,0,0,0,Saudi Arabia,36,603,2135,15,0,30-45,Very High,1,0,0,0,0,1,1,0
6647124,1953,Master,Together,81770.1,0,0,2014-04-18,96,1440,0,718,259,196,56,4,7,2,6,1,0,0,0,0,0,0,0,Australia,61,72,2669,19,0,60+,High,1,0,0,0,0,1,1,0
15613929,1953,Graduation,Alone,113050.3,0,0,2012-11-17,62,259,195,1288,107,52,72,4,4,1,6,5,0,0,0,0,0,0,0,Spain,61,589,1973,15,0,60+,Very High,1,0,0,0,0,1,1,0
1969776,1944,Graduation,Single,52680.4,1,0,2013-09-06,94,1133,0,602,39,29,0,1,3,1,5,6,0,0,0,0,0,0,0,Australia,70,296,1803,10,1,60+,Medium,0,0,0,1,1,1,1,0
2925909,1976,PhD,Together,48502.8,0,0,2013-05-04,4,546,7,1035,191,131,30,1,6,5,9,1,0,0,1,0,0,0,0,Canada,38,421,1940,21,0,30-45,Medium,0,0,0,0,0,1,1,0
15838375,1959,Graduation,Alone,82639.1,0,0,2014-01-23,22,1310,34,72,28,39,69,0,4,2,10,0,0,0,0,0,0,1,0,Saudi Arabia,55,157,1552,16,0,46-60,High,1,0,1,0,0,0,1,0
6367318,1983,Graduation,Single,107291.6,0,1,2013-05-20,78,0,21,64,14,0,116,4,4,0,2,7,0,0,0,0,0,1,0,Germany,31,405,215,10,1,30-45,Very High,1,0,1,1,1,0,1,0
15331365,1946,Graduation,Married,80921.6,0,0,2013-10-29,60,1493,29,258,0,50,54,1,1,1,4,4,1,0,0,0,0,0,0,Canada,68,243,1884,7,0,60+,High,1,0,0,0,0,1,1,0
13171133,1973,Graduation,Married,74088.1,0,0,2013-07-18,10,621,168,1258,140,62,93,1,2,4,3,3,0,0,0,0,0,0,0,Spain,41,346,2342,10,0,30-45,High,0,0,0,0,0,1,1,0
3599167,1965,Graduation,Married,73078.5,1,0,2012-08-12,39,1103,53,130,150,26,105,3,5,4,0,8,0,0,0,0,0,0,0,Canada,49,686,1567,12,1,46-60,High,0,0,0,1,1,1,1,0
8733646,1948,Graduation,Married,91121.6,0,0,2014-03-31,45,295,60,778,150,27,133,1,8,1,6,0,0,0,0,0,0,1,0,Spain,66,90,1443,16,0,60+,Very High,1,0,1,0,0,0,1,0
5184154,1963,PhD,Together,101577.5,0,0,2012-11-02,84,123,40,213,28,0,13,1,8,9,10,4,0,1,0,1,0,1,0,USA,51,604,417,28,0,46-60,Very High,1,0,1,0,0,0,1,0
14267725,1963,Graduation,Together,83952.7,0,0,2013-09-09,80,325,37,158,181,59,45,2,2,1,5,1,0,0,0,0,0,1,0,Australia,51,293,805,10,0,46-60,High,1,0,1,0,0,0,1,0
10530809,1970,PhD,Together,116933.4,0,0,2013-04-29,82,353,61,1269,259,73,45,1,4,5,9,0,0,0,0,0,0,0,0,India,44,426,2060,19,0,30-45,Very High,1,0,0,0,0,1,1,0
9448123,1977,Graduation,Together,80554.2,0,0,2012-12-30,99,587,0,1159,134,0,10,3,9,3,8,4,0,0,0,0,0,0,0,Canada,37,546,1890,23,0,30-45,High,1,0,0,0,0,1,1,0
7354972,1977,Graduation,Absurd,94486.2,0,0,2013-10-29,47,186,11,205,48,1,7,6,5,2,6,4,1,0,0,1,0,1,0,Germany,37,243,458,19,0,30-45,Very High,1,0,1,0,0,0,1,0
13894843,1963,Graduation,Divorced,108633.9,0,0,2012-12-10,24,439,64,326,54,1,0,1,3,0,8,4,0,0,0,0,0,1,0,Saudi Arabia,51,566,884,12,0,46-60,Very High,1,0,1,0,0,0,1,0
5596146,1969,Graduation,Single,49347.2,0,0,2014-06-29,12,227,4,1090,259,1,201,1,4,3,8,1,0,0,0,1,0,1,0,Australia,45,0,1782,16,0,30-45,Medium,0,0,1,0,0,1,1,0
10972992,1980,Graduation,Absurd,81880.0,0,0,2014-01-12,0,1493,39,134,259,34,30,1,5,5,10,5,0,1,0,1,0,0,0,India,34,168,1989,21,0,30-45,High,1,0,0,0,0,1,1,0
7878680,1962,Graduation,Divorced,86819.2,1,1,2014-01-10,74,1314,0,634,41,176,31,1,3,4,5,2,0,0,0,1,0,0,0,India,52,170,2196,13,2,46-60,High,1,0,0,0,1,1,1,0
6949573,1971,Graduation,Divorced,89489.7,0,0,2013-12-03,28,1493,7,197,210,3,32,1,5,3,6,4,0,0,0,0,0,1,0,Spain,43,208,1942,15,0,30-45,High,1,0,1,0,0,1,1,0
3439419,1978,Graduation,Widow,95016.4,1,0,2013-01-30,85,0,0,167,51,0,16,3,6,4,6,3,0,1,0,0,0,1,0,Saudi Arabia,36,515,234,19,1,30-45,Very High,1,0,1,0,1,0,1,0
3864000,1987,PhD,Together,64993.3,0,0,2013-06-20,92,1493,75,592,191,3,32,4,12,3,11,6,0,0,0,0,0,0,0,Spain,27,374,2386,30,0,Under 30,High,0,1,0,1,0,1,1,0
11902893,1981,Graduation,Single,111303.9,1,1,2013-09-26,99,101,69,1250,76,2,265,1,4,2,7,7,0,1,0,0,0,0,0,Germany,33,276,1763,14,2,30-45,Very High,1,0,0,1,1,1,1,0
14257437,1964,PhD,Together,113018.3,0,0,2013-10-12,14,214,8,997,209,19,185,1,8,4,4,7,0,0,0,1,0,1,0,Germany,50,260,1632,17,0,46-60,Very High,1,0,1,1,0,1,1,0
14652478,1961,Graduation,Together,105115.8,0,1,2013-04-12,99,882,59,1282,259,0,33,3,3,1,7,4,1,0,0,0,0,1,0,Germany,53,443,2515,14,1,46-60,Very High,1,0,1,0,1,1,1,0
3961038,1983,PhD,Single,63535.8,0,0,2014-05-06,6,279,33,1102,259,46,174,3,4,5,2,3,0,1,0,0,0,0,0,Canada,31,54,1893,14,0,30-45,High,0,0,0,0,0,1,1,0
3143587,1986,Basic,Together,63846.0,1,0,2014-01-13,72,867,58,1266,31,127,46,1,12,0,4,2,0,0,0,0,0,0,0,Germany,28,167,2395,17,1,Under 30,High,0,1,0,0,1,1,1,0
10577268,1939,Graduation,Married,102205.6,0,0,2013-11-25,87,37,102,1282,207,16,35,1,3,5,6,0,0,0,0,0,0,0,0,Canada,75,216,1679,15,0,60+,Very High,1,0,0,0,0,1,1,0
10548133,1961,Master,Single,110905.8,0,0,2013-02-05,2,984,100,335,132,182,51,1,4,10,9,2,0,1,0,0,0,1,0,Spain,53,509,1784,24,0,46-60,Very High,1,0,1,0,0,1,1,0
10183357,1966,2n Cycle,Widow,96789.1,0,1,2012-12-14,95,1013,15,1216,31,65,47,3,4,3,10,0,0,0,0,1,0,0,0,Mexico,48,562,2387,20,1,46-60,Very High,1,0,0,0,1,1,1,0
14539713,1950,Master,Single,80790.4,0,0,2014-05-20,79,66,0,190,32,0,306,3,6,1,2,8,0,1,0,0,0,1,0,Australia,64,40,594,12,0,60+,High,1,0,1,1,0,0,1,0
3876910,1985,Graduation,Together,51898.1,0,0,2013-09-21,34,1493,69,620,150,103,14,2,5,3,3,6,0,0,0,0,0,0,0,Saudi Arabia,29,281,2449,13,0,Under 30,Medium,0,1,0,1,0,1,1,0
15190760,1966,Graduation,Together,112516.7,0,0,2013-06-13,31,355,73,711,28,162,280,1,6,0,7,0,0,0,0,0,0,0,0,Saudi Arabia,48,381,1609,14,0,46-60,Very High,1,0,0,0,0,1,1,0
9160437,1977,Graduation,YOLO,78621.2,0,0,2013-10-12,35,0,0,190,259,0,0,1,1,1,5,8,1,0,0,0,0,1,0,Saudi Arabia,37,260,449,8,0,30-45,High,1,0,1,1,0,0,1,0
4059159,1963,Master,Single,110293.3,0,0,2013-05-07,70,1493,105,719,190,139,41,1,4,3,6,5,0,0,0,0,0,0,0,Germany,51,418,2687,14,0,46-60,Very High,1,0,0,0,0,1,1,0
3626534,1974,PhD,Divorced,95490.4,0,0,2013-12-16,0,675,87,329,131,29,132,1,2,2,8,1,0,0,0,1,0,1,0,Spain,40,195,1383,13,0,30-45,Very High,1,0,1,0,0,0,1,0
8094238,1978,PhD,Single,84166.9,1,0,2012-09-22,46,1027,0,469,38,16,16,1,3,3,6,2,0,0,0,0,0,0,0,USA,36,645,1566,13,1,30-45,High,1,0,0,0,1,1,1,0
5033798,1977,Graduation,Divorced,100130.3,1,1,2014-06-29,85,344,1,455,62,6,65,2,5,2,6,3,0,0,1,0,0,1,0,Spain,37,0,933,15,2,30-45,Very High,1,0,1,0,1,0,1,0
1016405,1961,Graduation,Together,98454.9,0,0,2013-09-25,1,246,64,436,255,116,211,1,4,3,8,0,0,1,0,0,0,1,0,Saudi Arabia,53,277,1328,16,0,46-60,Very High,1,0,1,0,0,0,1,0
1718867,1969,Master,Together,113258.5,0,1,2012-12-25,66,110,132,163,30,61,6,5,6,1,1,7,0,0,0,1,0,1,0,Spain,45,551,502,13,1,30-45,Very High,1,0,1,1,1,0,1,0
12879958,1973,Graduation,Single,99399.1,0,1,2013-09-15,45,1493,35,39,33,2,81,1,5,1,7,0,0,0,0,0,0,1,0,Australia,41,287,1683,14,1,30-45,Very High,1,0,1,0,1,1,1,0
818167,1970,Graduation,Single,89353.6,0,0,2012-11-10,73,72,0,172,177,5,56,4,2,1,8,6,0,1,0,0,0,1,0,Germany,44,596,482,15,0,30-45,High,1,0,1,1,0,0,1,0
4410899,1961,Basic,Married,85885.3,0,1,2013-02-09,52,242,79,713,259,45,0,1,6,4,6,0,0,0,0,0,0,1,0,Germany,53,505,1338,17,1,46-60,High,1,0,1,0,1,0,1,0
13038129,1961,Graduation,Together,60003.6,0,1,2014-01-27,41,1326,0,687,259,3,17,1,4,1,4,7,0,0,0,0,0,0,0,Australia,53,153,2292,10,1,46-60,High,0,0,0,1,1,1,1,0
1804372,1978,Graduation,Divorced,75202.1,0,0,2014-06-17,99,1190,0,50,20,0,26,1,2,1,5,7,0,0,0,0,0,1,0,Saudi Arabia,36,12,1286,9,0,30-45,High,1,0,1,1,0,0,1,0
6450069,1979,2n Cycle,Married,89175.8,0,0,2014-04-12,83,3,0,44,6,130,14,5,4,1,5,4,0,0,0,0,0,1,0,Spain,35,78,197,15,0,30-45,High,1,0,1,0,0,0,1,0
8619490,1956,Graduation,Married,105429.6,0,0,2014-05-25,26,609,17,780,47,36,215,1,6,4,6,8,1,0,0,1,0,0,0,Spain,58,35,1704,17,0,46-60,Very High,1,0,0,1,0,1,1,0
16078267,1962,Master,Single,88469.0,0,1,2013-10-15,70,1485,29,985,233,18,157,6,7,4,8,7,0,0,0,0,0,0,0,Spain,52,257,2907,25,1,46-60,High,1,0,0,1,1,1,1,0
3561613,1965,Graduation,Married,87039.9,1,0,2013-01-29,51,39,3,997,4,4,56,1,3,1,9,6,0,0,0,0,0,1,0,Spain,49,516,1103,14,1,46-60,High,1,0,1,1,1,0,1,0
9849379,1965,Graduation,Single,79045.9,0,0,2013-11-15,14,411,19,189,55,35,16,1,3,0,9,5,0,0,0,0,0,1,0,Germany,49,226,725,13,0,46-60,High,1,0,1,0,0,0,1,0
16051438,1986,Graduation,Single,89773.2,0,0,2014-04-06,10,193,3,215,26,103,184,1,3,3,8,0,0,0,0,1,0,1,0,Spain,28,84,724,15,0,Under 30,High,1,1,1,0,0,0,1,0
10175493,1954,Graduation,Single,109339.1,0,0,2013-11-23,23,1183,148,1291,40,23,48,1,4,4,9,2,0,0,0,1,0,0,0,Spain,60,218,2733,18,0,46-60,Very High,1,0,0,0,0,1,1,0
8733395,1978,PhD,YOLO,89963.7,1,0,2013-09-24,98,786,0,1043,29,10,24,1,2,1,9,1,0,0,1,1,0,0,0,Saudi Arabia,36,278,1892,13,1,30-45,High,1,0,0,0,1,1,1,0
16431663,1988,Master,Divorced,91273.8,0,0,2012-11-19,5,1492,0,989,23,18,43,2,2,10,8,6,0,1,0,0,0,0,0,Spain,26,587,2565,22,0,Under 30,Very High,1,1,0,1,0,1,1,0
11922370,1978,Graduation,Married,43741.7,1,0,2012-11-19,32,1011,88,1056,12,63,0,1,3,1,3,7,1,0,0,0,0,0,0,Australia,36,587,2230,8,1,30-45,Medium,0,0,0,1,1,1,1,0
6673120,1956,PhD,Divorced,91153.2,0,0,2013-09-26,20,11,0,228,259,31,56,3,4,6,3,6,0,0,0,0,0,1,0,Australia,58,276,585,16,0,46-60,Very High,1,0,1,1,0,0,1,0
9621004,1953,PhD,Widow,49438.1,0,0,2013-01-17,31,351,10,1241,138,6,76,1,6,3,4,9,0,0,0,0,0,0,0,Saudi Arabia,61,528,1822,14,0,60+,Medium,0,0,0,1,0,1,1,0
15207893,1973,Basic,Single,82361.5,1,0,2012-09-19,90,1398,0,992,0,8,0,0,2,1,3,7,0,0,0,0,0,0,0,Spain,41,648,2398,6,1,30-45,High,1,0,0,1,1,1,1,0
11283087,1977,PhD,Single,51260.5,0,0,2014-05-04,16,791,0,763,9,0,14,1,4,2,3,4,1,0,0,0,0,0,0,Saudi Arabia,37,56,1577,10,0,30-45,Medium,0,0,0,0,0,1,1,0
4485170,1957,Graduation,Together,98406.0,0,0,2013-01-16,77,628,101,151,9,4,6,1,4,2,5,0,0,0,0,0,0,1,0,Spain,57,529,899,12,0,46-60,Very High,1,0,1,0,0,0,1,0
4331071,1964,Graduation,Together,102672.7,0,0,2014-06-29,5,744,1,1278,210,138,35,1,6,7,3,4,0,0,0,0,1,1,0,Canada,50,0,2406,17,0,46-60,Very High,1,0,1,0,0,1,1,0
7804732,1958,PhD,Single,98901.5,0,1,2014-05-19,45,1442,0,1136,74,10,11,1,6,2,6,5,0,0,0,0,0,0,0,Australia,56,41,2673,15,1,46-60,Very High,1,0,0,0,1,1,1,0
15318130,1967,PhD,Single,71532.0,0,0,2014-06-29,88,1493,0,59,164,12,0,4,12,2,6,6,0,0,0,0,0,0,0,Spain,47,0,1728,24,0,46-60,High,0,0,0,1,0,1,1,0
12779589,1954,Graduation,Single,40203.6,0,1,2013-09-13,52,461,0,1266,7,2,17,1,3,5,5,0,0,0,0,0,0,0,0,Germany,60,289,1753,14,1,46-60,Medium,0,0,0,0,1,1,1,0
1044262,1986,PhD,YOLO,80319.5,1,1,2013-02-16,39,252,0,426,74,0,3,1,5,2,7,1,0,0,0,0,0,1,0,Germany,28,498,755,15,2,Under 30,High,1,1,1,0,1,0,1,0
5554335,1969,2n Cycle,Widow,96644.9,0,0,2012-10-15,93,216,26,1276,106,80,49,1,4,3,6,2,0,0,0,0,0,0,0,Mexico,45,622,1753,14,0,30-45,Very High,1,0,0,0,0,1,1,0
10932322,1980,Graduation,Divorced,81994.0,1,0,2013-08-16,90,176,13,1259,37,21,69,1,5,1,9,8,0,0,0,0,0,0,0,Australia,34,317,1575,16,1,30-45,High,1,0,0,1,1,1,1,0
4481395,1971,Master,Married,90571.3,0,0,2014-05-16,36,617,6,1266,94,25,46,1,3,4,3,4,0,0,0,0,0,0,0,Germany,43,44,2054,11,0,30-45,Very High,1,0,0,0,0,1,1,0
44106,1962,Master,Together,109450.1,0,0,2012-12-26,18,7,29,619,13,14,166,3,2,4,6,8,0,0,0,0,0,1,0,Spain,52,550,848,15,0,46-60,Very High,1,0,1,1,0,0,1,0
14561213,1965,Graduation,Married,102574.2,0,0,2013-04-01,99,886,1,37,122,128,255,1,5,4,6,7,0,0,0,1,0,1,0,USA,49,454,1429,16,0,46-60,Very High,1,0,1,1,0,0,1,0
14275682,1963,PhD,Married,114209.5,0,0,2014-04-20,88,1481,40,738,15,21,19,3,9,1,11,1,0,1,1,0,0,0,0,Canada,51,70,2314,24,0,46-60,Very High,1,0,0,0,0,1,1,0
12244014,1986,Graduation,Single,111215.3,0,0,2013-07-08,42,437,0,430,259,26,202,1,4,2,6,3,0,0,0,0,0,1,0,Spain,28,356,1354,13,0,Under 30,Very High,1,1,1,0,0,0,1,0
5560206,1973,2n Cycle,Single,108772.0,0,0,2012-12-17,85,0,10,191,259,138,71,1,6,6,3,0,1,0,0,0,0,1,0,Germany,41,559,669,16,0,30-45,Very High,1,0,1,0,0,0,1,0
6475054,1978,Graduation,Married,38115.5,1,1,2013-02-18,74,871,0,1071,19,0,13,1,3,2,6,5,0,0,1,0,0,0,0,Spain,36,496,1974,12,2,30-45,Medium,0,0,0,0,1,1,1,0
5694075,1948,Master,Together,93981.7,0,0,2013-02-12,14,192,3,71,73,7,163,1,13,1,12,1,0,0,0,0,0,1,0,Germany,66,502,509,27,0,60+,Very High,1,0,1,0,0,0,1,0
9243266,1981,Graduation,Divorced,93356.6,0,0,2013-07-26,74,1132,9,1193,162,137,49,1,12,1,5,1,1,0,1,1,0,0,0,Canada,33,338,2682,19,0,30-45,Very High,1,0,0,0,0,1,1,0
1917831,1980,2n Cycle,Together,53672.6,1,0,2014-01-24,89,0,0,1248,92,5,315,1,5,3,6,2,0,0,0,1,0,0,0,India,34,156,1660,15,1,30-45,Medium,0,0,0,0,1,1,1,0
4916962,1978,Graduation,Single,75482.9,0,0,2012-09-22,99,0,0,151,15,7,37,3,2,3,6,7,0,0,0,0,0,1,0,Australia,36,645,210,14,0,30-45,High,1,0,1,1,0,0,1,0
9342163,1953,Graduation,Together,110877.9,0,0,2012-10-15,48,1493,98,231,45,29,63,1,5,8,4,0,0,0,1,0,0,0,0,Spain,61,622,1959,18,0,60+,Very High,1,0,0,0,0,1,1,0
1502198,1959,Master,Together,101141.5,0,0,2012-10-16,56,71,50,1116,166,93,94,1,9,1,5,0,0,0,0,0,0,1,0,Spain,55,621,1590,16,0,46-60,Very High,1,0,1,0,0,1,1,0
16574857,1965,2n Cycle,Married,57418.1,0,0,2013-07-12,19,679,13,1207,54,28,24,2,13,6,12,7,0,1,0,0,0,0,0,Spain,49,352,2005,33,0,46-60,Medium,0,0,0,1,0,1,1,0
7543836,1947,PhD,Married,105135.8,0,0,2013-08-24,73,1171,11,1098,179,94,9,1,7,5,8,4,0,1,0,0,0,1,0,Saudi Arabia,67,309,2562,21,0,60+,Very High,1,0,1,0,0,1,1,0
8843584,1977,Master,Married,92823.9,0,1,2014-04-12,3,1487,34,57,4,27,18,1,2,6,2,8,0,0,0,0,0,0,0,Spain,37,78,1627,11,1,30-45,Very High,1,0,0,1,1,1,1,0
8140458,1959,Graduation,YOLO,82148.7,1,0,2013-03-05,98,415,14,169,28,3,16,4,11,4,6,4,0,0,0,1,0,1,0,Saudi Arabia,55,481,645,25,1,46-60,High,1,0,1,0,1,0,1,0
11866567,1960,PhD,Married,108153.7,0,0,2013-06-04,98,1256,102,409,39,34,63,1,6,8,6,0,0,0,0,0,0,1,0,Australia,54,390,1903,21,0,46-60,Very High,1,0,1,0,0,1,1,0
11017797,1955,Graduation,Single,58298.6,0,0,2013-10-12,15,1158,18,188,33,5,210,1,4,1,12,3,0,0,0,0,0,0,0,Saudi Arabia,59,260,1612,18,0,46-60,Medium,0,0,0,0,0,1,1,0
5090710,1950,Graduation,Divorced,75020.7,0,1,2013-01-06,10,1493,4,200,243,40,22,3,8,4,6,4,0,0,0,0,0,0,0,Saudi Arabia,64,539,2002,21,1,60+,High,1,0,0,0,1,1,1,0
10158482,1956,Graduation,Widow,105374.8,0,0,2013-10-02,99,0,5,373,4,11,34,2,9,7,4,2,0,0,0,0,1,1,0,Saudi Arabia,58,270,427,22,0,46-60,Very High,1,0,1,0,0,0,1,0
14555590,1951,Graduation,Together,103417.1,0,0,2013-02-15,22,880,149,1097,198,49,31,1,4,4,11,6,0,1,0,0,0,1,0,USA,63,499,2404,20,0,60+,Very High,1,0,1,1,0,1,1,0
1897848,1975,Graduation,Single,101574.5,0,1,2013-06-07,62,215,3,616,64,0,107,1,8,7,7,6,0,0,0,0,0,1,0,Canada,39,387,1005,23,1,30-45,Very High,1,0,1,1,1,0,1,0
14173256,1974,Graduation,Married,91041.8,0,0,2013-05-04,49,78,63,715,14,33,16,3,2,1,6,7,0,0,0,0,0,1,0,USA,40,421,919,12,0,30-45,Very High,1,0,1,1,0,0,1,0
3767326,1971,PhD,Divorced,75356.3,0,1,2013-08-22,23,6,17,73,259,5,48,1,5,0,5,0,0,0,0,1,1,1,0,Spain,43,311,408,11,1,30-45,High,1,0,1,0,1,0,1,0
1681625,1976,Graduation,Widow,104937.2,0,1,2014-06-16,23,96,96,745,116,9,20,3,11,0,8,7,0,0,0,0,0,1,0,India,38,13,1082,22,1,30-45,Very High,1,0,1,1,1,0,1,0
8230570,1983,2n Cycle,Together,73534.7,1,1,2014-06-29,94,1490,0,26,70,0,42,3,4,2,8,4,0,1,0,0,0,0,0,Canada,31,0,1628,17,2,30-45,High,0,0,0,0,1,1,1,0
15526573,1969,Graduation,Single,109447.3,0,0,2013-08-30,1,105,60,1317,259,90,34,4,5,2,5,6,0,0,1,0,0,0,0,India,45,303,1865,16,0,30-45,Very High,1,0,0,1,0,1,1,0
11682217,1976,Graduation,Divorced,105326.4,0,1,2014-04-29,65,1458,138,328,259,26,89,1,10,3,8,4,0,0,0,0,0,0,0,India,38,61,2298,22,1,30-45,Very High,1,0,0,0,1,1,1,0
1078577,1970,Master,Married,59764.4,0,0,2013-08-13,95,282,11,1252,96,69,91,4,6,1,5,3,0,0,1,0,0,0,0,Saudi Arabia,44,320,1801,16,0,30-45,Medium,0,0,0,0,0,1,1,0
1724494,1962,Graduation,Together,110171.1,0,0,2012-09-13,0,387,5,1013,244,182,55,3,3,1,6,0,0,0,0,0,0,1,0,Spain,52,654,1886,13,0,46-60,Very High,1,0,1,0,0,1,1,0
14988129,1981,Master,Single,110234.8,0,2,2013-03-10,7,301,199,441,49,18,49,1,3,5,10,5,0,0,0,1,0,1,0,India,33,476,1057,19,2,30-45,Very High,1,0,1,0,1,0,1,0
12817516,1965,Master,Together,113535.4,0,1,2014-06-04,19,121,64,212,40,185,58,1,4,3,6,6,0,0,0,0,0,1,0,Australia,49,25,680,14,1,46-60,Very High,1,0,1,1,1,0,1,0
12646401,1970,Master,Divorced,112429.9,0,0,2012-10-06,72,1299,104,212,103,49,57,1,2,4,5,0,0,0,1,0,0,1,0,Spain,44,631,1824,12,0,30-45,Very High,1,0,1,0,0,1,1,0
11406120,1953,PhD,Together,46149.7,0,0,2013-10-16,44,171,5,1202,259,3,69,1,2,5,5,8,0,1,1,0,0,1,0,India,61,256,1709,13,0,60+,Medium,0,0,1,1,0,1,1,0
15075300,1965,PhD,Together,102549.8,0,1,2013-04-08,41,151,55,254,12,124,28,4,12,1,5,8,0,0,0,0,0,1,0,Canada,49,447,624,22,1,46-60,Very High,1,0,1,1,1,0,1,0
10335182,1980,Master,Divorced,112129.7,0,1,2012-11-12,2,984,35,809,137,113,38,2,13,6,5,4,0,0,0,1,0,1,0,USA,34,594,2116,26,1,30-45,Very High,1,0,1,0,1,1,1,0
